CustomerID,Age,Gender,CityTier,AnnualIncome,MembershipYears,RecencyDays,Frequency,AvgOrderValue,TotalSpend,PreferredCategory,DiscountSensitivity,OnlineEngagementScore,CartAbandonRate,ReturnsRate,SupportTickets,ChurnRisk,Segment,PC1,PC2,SegmentName
CUST101051,39,Male,Tier 2,58708,12.0,6,13,70.04,980.87,Electronics,0.19,72.7,0.35,0.18,0,Low,2,3.6050298365077458,-2.62158698508386,Champions (High-Value Loyal)
CUST101052,40,Female,Tier 1,63284,0.1,4,5,109.82,574.18,Home & Furniture,0.56,77.9,0.44,0.04,2,Medium,1,0.4857782574168552,0.9646596444886668,Mainstream Regulars
CUST101053,37,Male,Tier 3,38407,4.0,24,9,51.54,464.84,Fashion,0.2,65.5,0.15,0.23,1,Low,3,0.0441469261669957,-1.9193168442712247,Budget-Conscious / New
CUST101054,28,Female,Tier 3,49043,1.0,122,1,57.65,51.6,Beauty,0.31,43.9,0.23,0.09,0,High,0,-2.7322769099069006,0.3679204252475722,At-Risk / Dormant
CUST101055,27,Male,Tier 3,60647,4.1,35,4,83.53,317.05,Sports,0.34,54.1,0.12,0.11,1,Medium,1,-0.3902482720396227,0.1724224242254831,Mainstream Regulars
CUST101056,34,Male,Tier 1,69432,1.8,33,6,72.55,387.88,Electronics,0.43,52.3,0.4,0.21,0,Low,1,-0.439996808987421,0.395007911888255,Mainstream Regulars
CUST101057,47,Male,Tier 3,65325,5.1,6,16,75.72,1293.27,Sports,0.22,78.2,0.23,0.05,2,Low,2,3.641879640785108,-1.4618796955976834,Champions (High-Value Loyal)
CUST101058,40,Male,Tier 1,104641,5.7,1,4,128.34,461.03,Home & Furniture,0.36,74.4,0.19,0.02,1,Medium,1,1.9576298395723657,1.828682148583773,Mainstream Regulars
CUST101059,30,Male,Tier 1,61828,0.0,74,3,71.81,228.49,Groceries,0.44,20.8,0.3,0.03,0,Medium,0,-2.3835206088912657,1.4336107196374277,At-Risk / Dormant
CUST101060,43,Female,Tier 1,78210,0.2,4,3,59.75,189.59,Fashion,0.45,40.7,0.15,0.16,0,Medium,1,-1.6964068435397175,0.9361361632086505,Mainstream Regulars
CUST101061,18,Male,Tier 1,54034,0.6,45,4,70.54,278.72,Groceries,0.17,44.8,0.12,0.26,0,Medium,3,-1.575522289872503,0.4348355674425808,Budget-Conscious / New
CUST101062,47,Female,Tier 2,49565,2.4,110,8,50.86,362.35,Fashion,0.17,42.1,0.2,0.06,0,Medium,0,-1.1059395374744858,-0.551287429740142,At-Risk / Dormant
CUST101063,18,Male,Tier 2,42671,4.8,10,7,68.54,453.12,Groceries,0.37,81.1,0.21,0.15,1,Low,3,0.5722793479578115,-1.6843379381395445,Budget-Conscious / New
CUST101064,31,Male,Tier 1,59782,1.4,49,5,80.26,379.64,Electronics,0.6,70.2,0.39,0.16,0,Medium,1,-0.3301005234670135,0.1569495570441252,Mainstream Regulars
CUST101065,22,Female,Tier 2,61270,2.1,3,7,93.13,691.1,Groceries,0.24,70.8,0.1,0.16,1,Low,1,0.8863567166717392,0.1438007396093568,Mainstream Regulars
CUST101066,20,Male,Tier 1,106283,0.5,41,7,122.18,756.15,Fashion,0.17,52.2,0.3,0.09,1,Low,1,1.2934657359379755,2.9400332084493868,Mainstream Regulars
CUST101067,47,Male,Tier 2,51911,3.6,8,6,79.61,524.81,Electronics,0.47,77.2,0.12,0.1,0,Low,1,0.5478522277411928,-0.7731017669541667,Mainstream Regulars
CUST101068,29,Male,Tier 1,60100,7.5,59,10,60.05,647.52,Groceries,0.52,45.0,0.56,0.23,1,Low,2,0.9905218821844636,-1.1872289747475036,Champions (High-Value Loyal)
CUST101069,38,Male,Tier 3,55063,0.7,16,11,77.95,776.76,Groceries,0.57,96.1,0.24,0.09,0,Low,2,1.6016140718612752,-0.9745810922305952,Champions (High-Value Loyal)
CUST101070,34,Female,Tier 3,61724,1.5,28,8,100.96,860.78,Fashion,0.34,55.0,0.22,0.12,0,Low,1,0.886259718327964,0.7953987530656625,Mainstream Regulars
CUST101071,40,Male,Tier 2,66743,0.2,41,5,65.29,342.95,Electronics,0.09,52.8,0.5,0.01,0,Medium,1,-1.0744981430726432,0.4850758182049539,Mainstream Regulars
CUST101072,35,Female,Tier 1,93113,1.8,8,5,124.59,669.32,Beauty,0.28,54.0,0.12,0.06,1,Medium,1,1.0371934461848056,2.4232692088771763,Mainstream Regulars
CUST101073,20,Female,Tier 1,20324,1.5,60,7,28.7,182.15,Groceries,0.09,45.1,0.36,0.08,1,Low,3,-2.2715586239960093,-1.972936172557652,Budget-Conscious / New
CUST101074,45,Male,Tier 3,16035,0.3,16,1,20.58,18.47,Electronics,0.35,73.5,0.6,0.07,0,Medium,3,-2.9982737419477905,-2.3418986241747963,Budget-Conscious / New
CUST101075,29,Female,Tier 1,58674,1.3,48,4,73.34,270.17,Groceries,0.38,62.7,0.29,0.2,2,Medium,3,-0.9469292601529812,0.1754407501147707,Budget-Conscious / New
CUST101076,18,Male,Tier 1,82951,0.9,7,5,99.86,479.21,Groceries,0.48,73.9,0.19,0.13,0,Medium,1,0.5487759022338219,1.2143255272451878,Mainstream Regulars
CUST101077,30,Female,Tier 1,39818,1.6,52,6,66.86,436.5,Electronics,0.32,42.1,0.15,0.41,0,Low,3,-1.2175340833942483,-0.2935867253410554,Budget-Conscious / New
CUST101078,51,Male,Tier 2,15000,1.9,6,7,18.07,135.52,Groceries,0.65,65.6,0.4,0.13,0,Low,3,-1.9072791918593528,-3.050366874075225,Budget-Conscious / New
CUST101079,44,Female,Tier 2,73881,0.0,24,3,88.09,298.0,Beauty,0.74,59.9,0.32,0.27,0,Medium,1,-0.8438547134022487,1.2693264787656475,Mainstream Regulars
CUST101080,31,Male,Tier 3,57785,3.1,12,6,57.87,301.24,Home & Furniture,0.56,64.0,0.09,0.08,0,Low,3,-0.4153383107589731,-0.8416567514263631,Budget-Conscious / New
CUST101081,31,Male,Tier 1,48776,2.7,62,6,38.31,196.18,Electronics,0.43,41.9,0.33,0.16,1,Medium,3,-1.6815947232720485,-0.9539203052595304,Budget-Conscious / New
CUST101082,31,Female,Tier 1,50660,1.0,13,5,48.29,255.87,Beauty,0.45,71.6,0.35,0.23,1,Medium,3,-1.0573809307875055,-1.019793581664687,Budget-Conscious / New
CUST101083,57,Female,Tier 3,46344,0.1,96,4,47.36,176.9,Fashion,0.44,49.9,0.22,0.05,2,Medium,0,-2.249052592342396,-0.2550479038919208,At-Risk / Dormant
CUST101084,39,Male,Tier 3,58589,3.1,100,7,76.65,509.84,Sports,0.36,42.5,0.46,0.04,1,Medium,0,-0.3676593905536834,0.3211349293053469,At-Risk / Dormant
CUST101085,39,Male,Tier 1,60326,6.8,9,9,87.55,799.01,Electronics,0.45,44.8,0.06,0.0,2,Low,2,1.4490896789783394,-0.4067545861591584,Champions (High-Value Loyal)
CUST101086,46,Female,Tier 2,73293,0.6,42,3,58.98,155.84,Groceries,0.34,59.1,0.38,0.18,1,Medium,3,-1.423980741358264,0.4572302449950171,Budget-Conscious / New
CUST101087,37,Female,Tier 1,19416,0.9,4,9,41.46,389.11,Groceries,0.62,97.0,0.49,0.02,0,Low,3,-0.2734223878422108,-2.917058575446132,Budget-Conscious / New
CUST101088,32,Female,Tier 3,38376,0.4,22,4,34.33,130.12,Fashion,0.4,43.6,0.53,0.25,0,Medium,3,-2.5569159545500546,-0.9815990042361282,Budget-Conscious / New
CUST101089,32,Female,Tier 1,48531,1.9,56,2,69.88,145.32,Home & Furniture,0.38,50.4,0.39,0.43,0,Medium,3,-1.834783722756478,0.1139184965846187,Budget-Conscious / New
CUST101090,34,Female,Tier 3,49985,0.4,48,6,52.31,345.31,Groceries,0.38,70.5,0.25,0.1,1,Low,3,-0.9359943399870048,-0.7733648276375904,Budget-Conscious / New
CUST101091,34,Female,Tier 2,49915,1.0,44,14,45.83,578.31,Electronics,0.12,58.4,0.29,0.19,1,Low,3,0.3004940148050748,-1.4357783370840136,Budget-Conscious / New
CUST101092,43,Male,Tier 2,77561,2.6,14,10,96.63,1091.21,Groceries,0.18,62.8,0.15,0.04,1,Low,2,2.1370956882962435,0.6302243743535957,Champions (High-Value Loyal)
CUST101093,35,Male,Tier 1,36531,1.8,21,5,41.64,210.12,Groceries,0.17,47.6,0.2,0.15,0,Medium,3,-1.8811862922638256,-1.2291200671384097,Budget-Conscious / New
CUST101094,43,Female,Tier 2,64018,1.1,4,3,68.61,231.95,Electronics,0.46,67.4,0.24,0.15,2,Medium,3,-0.9556235228564982,0.0839425353383159,Budget-Conscious / New
CUST101095,34,Female,Tier 1,79650,1.2,57,3,53.08,145.28,Sports,0.1,66.2,0.35,0.17,0,Medium,3,-1.1818291796825713,0.2934810315231677,Budget-Conscious / New
CUST101096,35,Male,Tier 1,103419,1.8,31,9,120.38,1117.41,Beauty,0.49,66.8,0.1,0.05,0,Low,1,2.68062438349645,2.1708170474260275,Mainstream Regulars
CUST101097,18,Male,Tier 2,44528,0.0,55,4,69.42,269.67,Fashion,0.44,42.4,0.35,0.11,0,Medium,3,-1.9372581241814588,0.3104412000336694,Budget-Conscious / New
CUST101098,45,Female,Tier 3,64840,0.2,12,4,74.12,320.87,Groceries,0.46,51.5,0.22,0.15,0,Medium,1,-1.1299038582169698,0.6705861518716122,Mainstream Regulars
CUST101099,38,Male,Tier 2,28730,4.7,17,5,21.03,108.49,Fashion,0.41,50.7,0.57,0.02,0,Medium,3,-1.8583153947570352,-2.5472451689558664,Budget-Conscious / New
CUST101100,45,Male,Tier 2,20944,0.2,18,5,55.59,277.49,Home & Furniture,0.53,46.5,0.39,0.18,0,Medium,3,-2.1299057370450205,-1.031591277583534,Budget-Conscious / New
CUST101101,18,Male,Tier 1,78405,2.7,1,8,75.34,677.39,Sports,0.57,64.7,0.12,0.06,1,Low,1,1.0048263938431252,0.1100194294427277,Mainstream Regulars
CUST101102,57,Male,Tier 1,78699,5.6,18,9,78.78,682.88,Fashion,0.37,73.1,0.37,0.2,1,Low,2,1.8652196628563344,-0.4648827869956858,Champions (High-Value Loyal)
CUST101103,33,Male,Tier 1,90413,0.7,73,2,130.02,238.2,Beauty,0.52,52.6,0.49,0.04,1,Medium,1,-0.4205877712553918,3.0748854003366364,Mainstream Regulars
CUST101104,47,Male,Tier 2,40078,1.0,102,3,42.84,132.69,Groceries,0.07,45.7,0.31,0.08,0,Medium,0,-2.573668456434951,-0.5193436997218537,At-Risk / Dormant
CUST101105,23,Male,Tier 3,59558,1.9,32,2,80.76,167.53,Fashion,0.63,51.5,0.26,0.01,1,Medium,3,-1.4024604385931376,0.6142020216254254,Budget-Conscious / New
CUST101106,41,Female,Tier 2,96038,4.7,27,12,108.46,1277.74,Sports,0.12,70.3,0.34,0.18,1,Low,2,3.679279701745516,0.8744099532340138,Champions (High-Value Loyal)
CUST101107,23,Male,Tier 1,72754,6.3,1,12,86.48,1033.59,Groceries,0.41,58.3,0.46,0.26,1,Low,2,2.676777965403266,-0.500782786351468,Champions (High-Value Loyal)
CUST101108,28,Female,Tier 1,72178,3.0,95,7,84.38,672.09,Fashion,0.45,56.4,0.77,0.03,1,Medium,1,0.5318977439846253,0.6585285578120117,Mainstream Regulars
CUST101109,56,Female,Tier 2,68554,0.2,1,7,82.77,619.83,Home & Furniture,0.45,56.9,0.54,0.09,0,Low,1,0.0984023204646159,0.6572848748259551,Mainstream Regulars
CUST101110,32,Male,Tier 1,40524,2.4,130,10,57.85,510.92,Fashion,0.36,40.8,0.43,0.06,0,Medium,0,-0.7096113179480811,-0.6828628964472864,At-Risk / Dormant
CUST101111,37,Female,Tier 3,80200,1.2,30,7,86.05,550.33,Fashion,0.28,65.4,0.32,0.06,0,Low,1,0.5206884644877009,0.820764289075298,Mainstream Regulars
CUST101112,44,Male,Tier 3,47604,1.4,18,8,82.34,752.7,Sports,0.5,56.9,0.14,0.05,0,Low,1,0.2891608889450649,-0.1568321088004597,Mainstream Regulars
CUST101113,40,Female,Tier 2,71080,0.1,116,6,59.54,381.51,Home & Furniture,0.39,53.1,0.37,0.08,1,Medium,0,-1.0540290878315657,0.632333900064516,At-Risk / Dormant
CUST101114,36,Male,Tier 1,42265,0.5,1,4,70.54,317.29,Beauty,0.11,68.1,0.21,0.02,1,Medium,3,-1.0766976537519442,-0.4826867486178907,Budget-Conscious / New
CUST101115,39,Female,Tier 1,50369,3.4,39,6,74.31,419.62,Fashion,0.55,46.7,0.53,0.16,1,Low,3,-0.5317594937357695,-0.2315667278961367,Budget-Conscious / New
CUST101116,61,Female,Tier 1,106231,1.3,35,5,119.0,638.17,Groceries,0.62,57.6,0.21,0.02,1,Medium,1,1.0578010023266593,2.7454317029398863,Mainstream Regulars
CUST101117,34,Male,Tier 1,63348,0.8,11,5,89.54,476.44,Sports,0.26,37.2,0.34,0.19,0,Medium,1,-0.7833778788613809,1.1499176012349177,Mainstream Regulars
CUST101118,37,Male,Tier 1,96958,1.1,25,7,99.41,653.01,Fashion,0.46,79.9,0.58,0.03,1,Low,1,1.4613601092749973,1.3710519352601884,Mainstream Regulars
CUST101119,46,Female,Tier 2,62991,4.2,47,12,44.46,541.65,Electronics,0.31,53.0,0.33,0.02,1,Low,3,0.5745065905043438,-1.3442697050511594,Budget-Conscious / New
CUST101120,47,Female,Tier 2,31645,3.0,58,6,45.29,282.13,Groceries,0.45,50.0,0.51,0.31,0,Low,3,-1.469871452281008,-1.4741672480874672,Budget-Conscious / New
CUST101121,48,Male,Tier 1,91257,0.7,1,9,81.18,726.48,Fashion,0.61,84.0,0.46,0.13,0,Low,1,1.6067399528446689,0.4953347731753587,Mainstream Regulars
CUST101122,42,Female,Tier 1,62181,0.3,124,5,60.84,334.06,Electronics,0.3,44.8,0.72,0.17,2,Medium,0,-1.5701060596634222,0.6441200908514696,At-Risk / Dormant
CUST101123,22,Male,Tier 1,77376,0.6,8,3,65.84,217.24,Beauty,0.48,40.8,0.28,0.18,0,Medium,1,-1.520819459805098,1.017995913894123,Mainstream Regulars
CUST101124,52,Female,Tier 1,77253,5.6,11,19,77.22,1621.5,Sports,0.08,95.5,0.09,0.28,0,Low,2,5.28257776518459,-1.6873453016875484,Champions (High-Value Loyal)
CUST101125,22,Male,Tier 3,22023,1.9,13,8,29.4,256.61,Groceries,0.26,73.0,0.13,0.29,1,Low,3,-1.1525085183423984,-2.747385304350477,Budget-Conscious / New
CUST101126,38,Female,Tier 1,74157,1.7,1,5,46.13,229.83,Home & Furniture,0.18,52.3,0.1,0.33,2,Medium,3,-1.0593819468195895,-0.1747808743836329,Budget-Conscious / New
CUST101127,26,Male,Tier 1,105932,2.0,5,5,118.78,572.78,Beauty,0.8,53.2,0.28,0.06,0,Medium,1,1.0277688720148346,2.598642698991509,Mainstream Regulars
CUST101128,34,Male,Tier 1,78473,1.0,193,7,118.7,913.5,Home & Furniture,0.44,39.5,0.36,0.33,0,Medium,0,0.5244693572173221,2.732661199433708,At-Risk / Dormant
CUST101129,38,Male,Tier 3,55164,3.6,17,10,75.06,748.39,Electronics,0.24,65.8,0.36,0.12,1,Low,2,1.174923388983994,-0.835150209996713,Champions (High-Value Loyal)
CUST101130,38,Male,Tier 2,80556,1.6,5,6,84.09,466.15,Electronics,0.53,38.8,0.37,0.07,1,Low,1,-0.2721111559811613,1.2358859089216343,Mainstream Regulars
CUST101131,39,Male,Tier 1,75392,0.3,5,4,82.01,328.76,Electronics,0.15,55.3,0.27,0.09,0,Medium,1,-0.7248001422518718,1.0616354600234443,Mainstream Regulars
CUST101132,52,Male,Tier 2,70571,0.3,57,9,72.49,582.31,Electronics,0.51,83.7,0.77,0.05,0,Low,1,0.7308121257118402,-0.0951639824629183,Mainstream Regulars
CUST101133,39,Female,Tier 2,41950,1.7,86,4,56.31,238.19,Fashion,0.3,38.6,0.34,0.13,2,Medium,0,-2.0636876615416324,-0.2095215914646486,At-Risk / Dormant
CUST101134,32,Male,Tier 3,58009,6.1,13,11,67.79,708.98,Fashion,0.54,63.7,0.47,0.07,1,Low,2,1.5922737933703468,-1.4101671104227949,Champions (High-Value Loyal)
CUST101135,45,Male,Tier 1,92637,0.8,1,8,84.58,628.06,Fashion,0.12,51.7,0.22,0.07,0,Low,1,0.6381917561602726,1.316438727197317,Mainstream Regulars
CUST101136,48,Male,Tier 3,45150,4.5,11,7,82.87,659.53,Electronics,0.03,70.2,0.35,0.06,0,Low,1,0.8298531988218979,-0.9417509175141244,Mainstream Regulars
CUST101137,21,Male,Tier 3,75040,3.2,2,6,60.23,391.4,Groceries,0.55,76.2,0.2,0.01,1,Low,1,0.3593538037881742,-0.5637198388064762,Mainstream Regulars
CUST101138,41,Male,Tier 3,55749,0.6,4,4,77.23,335.52,Fashion,0.32,71.8,0.09,0.03,1,Medium,3,-0.6483853078236821,-0.003213294656372,Budget-Conscious / New
CUST101139,42,Male,Tier 2,46820,0.1,25,5,57.5,298.17,Beauty,0.58,42.5,0.3,0.02,0,Medium,3,-1.78794037042469,-0.1205870008906142,Budget-Conscious / New
CUST101140,31,Male,Tier 2,76357,0.2,11,9,112.14,1111.95,Electronics,0.5,72.9,0.23,0.13,0,Low,1,2.0431865550342745,1.2620425878600687,Mainstream Regulars
CUST101141,50,Male,Tier 1,70837,2.9,32,13,84.14,1178.86,Beauty,0.59,90.0,0.29,0.18,2,Low,2,3.0726753443722385,-0.6514986088989805,Champions (High-Value Loyal)
CUST101142,33,Female,Tier 2,72871,0.5,13,5,75.33,387.81,Sports,0.58,64.8,0.28,0.15,0,Medium,1,-0.3787639879710192,0.548214165963868,Mainstream Regulars
CUST101143,36,Female,Tier 2,55148,1.0,127,7,62.24,495.95,Home & Furniture,0.37,57.0,0.15,0.24,0,Medium,0,-0.7208499156554707,-0.0087031311689519,At-Risk / Dormant
CUST101144,33,Male,Tier 2,58123,1.5,106,6,69.03,375.86,Home & Furniture,0.63,45.7,0.2,0.17,0,Medium,0,-1.050037996987058,0.3904092490055175,At-Risk / Dormant
CUST101145,35,Male,Tier 1,78884,2.8,37,8,68.59,621.71,Sports,0.49,64.9,0.18,0.15,0,Low,1,0.7756575289693907,0.0346124415333632,Mainstream Regulars
CUST101146,22,Female,Tier 2,60036,0.3,19,3,58.53,170.4,Electronics,0.71,68.9,0.3,0.08,0,Medium,3,-1.3890690113658164,-0.150041649713954,Budget-Conscious / New
CUST101147,19,Male,Tier 3,15000,1.1,21,3,8.0,24.2,Sports,0.15,57.8,0.03,0.01,1,Medium,3,-3.131572868113998,-2.660947266043039,Budget-Conscious / New
CUST101148,52,Female,Tier 1,56617,1.5,23,6,53.34,283.82,Home & Furniture,0.24,44.7,0.19,0.16,2,Low,3,-1.2738744743326569,-0.3119900597290654,Budget-Conscious / New
CUST101149,25,Male,Tier 3,67729,1.7,58,6,77.85,472.72,Home & Furniture,0.35,50.7,0.34,0.17,1,Low,1,-0.367393351046388,0.623521459053521,Mainstream Regulars
CUST101150,24,Female,Tier 2,53221,3.8,27,5,68.85,355.73,Fashion,0.47,71.8,0.43,0.07,1,Medium,3,-0.1215405447114028,-0.8218245963238673,Budget-Conscious / New
CUST101151,18,Female,Tier 3,38772,0.4,87,5,22.62,129.99,Groceries,0.65,55.2,0.27,0.17,0,Medium,3,-2.4381494089720928,-1.3796900568356545,Budget-Conscious / New
CUST101152,27,Female,Tier 1,42345,3.6,129,9,53.23,547.37,Groceries,0.28,56.5,0.29,0.1,1,Medium,0,-0.2447506825307998,-1.1730921521717603,At-Risk / Dormant
CUST101153,20,Female,Tier 1,44564,2.6,18,5,65.59,373.84,Groceries,0.48,51.6,0.38,0.17,0,Medium,3,-0.9314083259035624,-0.5786050949566326,Budget-Conscious / New
CUST101154,53,Male,Tier 3,25807,1.8,37,4,39.06,149.13,Home & Furniture,0.33,68.6,0.46,0.17,0,Medium,3,-1.8687587601131277,-1.8978145498608607,Budget-Conscious / New
CUST101155,46,Male,Tier 1,72576,2.6,4,6,70.97,488.58,Electronics,0.38,81.5,0.09,0.04,0,Low,1,0.6361825208597057,-0.3438069775212019,Mainstream Regulars
CUST101156,27,Female,Tier 3,41028,1.2,10,3,48.01,142.11,Fashion,0.73,70.2,0.26,0.04,1,Medium,3,-1.668410542673148,-1.1699795891373894,Budget-Conscious / New
CUST101157,59,Female,Tier 2,52201,0.3,24,7,55.39,428.66,Fashion,0.49,78.9,0.36,0.1,0,Low,3,-0.3543221592142171,-0.9269623410176072,Budget-Conscious / New
CUST101158,45,Male,Tier 2,62773,2.4,10,10,62.76,574.19,Fashion,0.64,64.7,0.29,0.21,0,Low,1,0.6290715818222691,-0.7653055697640918,Mainstream Regulars
CUST101159,31,Male,Tier 1,74951,1.6,94,4,85.07,340.88,Electronics,0.65,42.6,0.17,0.17,0,Medium,0,-0.935926786701772,1.4505039637989765,At-Risk / Dormant
CUST101160,18,Male,Tier 2,90877,2.2,7,9,130.35,1337.16,Electronics,0.18,65.4,0.27,0.26,1,Low,2,3.062609404883787,1.991046616732024,Champions (High-Value Loyal)
CUST101161,60,Male,Tier 1,52786,0.9,27,3,52.83,179.75,Fashion,0.3,53.8,0.42,0.42,1,Medium,3,-1.8288793944909445,-0.2737431643303797,Budget-Conscious / New
CUST101162,19,Female,Tier 1,84468,5.2,41,6,85.62,542.04,Groceries,0.49,75.1,0.79,0.01,0,Low,1,1.326731461859694,0.1989360653313948,Mainstream Regulars
CUST101163,18,Male,Tier 1,80715,1.9,52,6,86.49,565.3,Electronics,0.53,70.8,0.53,0.09,1,Low,1,0.6196018129753335,0.7792101454734687,Mainstream Regulars
CUST101164,46,Male,Tier 1,60376,0.2,21,7,60.0,379.23,Sports,0.86,68.4,0.41,0.03,0,Low,3,-0.5005803667881019,-0.3668677057928063,Budget-Conscious / New
CUST101165,61,Male,Tier 3,69058,1.3,91,6,94.02,601.63,Home & Furniture,0.75,35.7,0.33,0.07,0,Medium,0,-0.4130720125424426,1.5664429706396448,At-Risk / Dormant
CUST101166,50,Male,Tier 3,52762,3.1,37,8,28.41,235.33,Home & Furniture,0.48,42.0,0.5,0.02,0,Low,3,-1.281269335802173,-1.3993572582358556,Budget-Conscious / New
CUST101167,41,Male,Tier 1,75742,3.5,26,8,75.15,527.53,Electronics,0.07,66.3,0.26,0.07,0,Low,1,0.8370178466240855,-0.0804603019297514,Mainstream Regulars
CUST101168,41,Female,Tier 2,89564,1.5,3,5,106.91,472.51,Groceries,0.15,70.3,0.42,0.15,0,Medium,1,0.7645111503796566,1.5438574048608236,Mainstream Regulars
CUST101169,44,Female,Tier 1,84500,5.0,28,12,86.01,910.88,Groceries,0.61,70.2,0.21,0.03,1,Low,2,2.648273746742937,-0.1365901121892667,Champions (High-Value Loyal)
CUST101170,43,Female,Tier 2,72354,0.7,77,5,67.98,362.78,Sports,0.49,75.3,0.17,0.12,2,Medium,1,-0.3851503097610551,0.300523595271797,Mainstream Regulars
CUST101171,38,Male,Tier 3,48454,1.2,42,4,66.99,239.16,Home & Furniture,0.7,40.8,0.31,0.09,2,Medium,3,-1.7577392836538135,0.1495832048197591,Budget-Conscious / New
CUST101172,36,Female,Tier 3,28686,5.0,80,7,57.5,398.6,Groceries,0.1,41.5,0.09,0.09,0,Medium,3,-0.9246994829057074,-1.3982843403927547,Budget-Conscious / New
CUST101173,34,Female,Tier 1,65847,5.0,30,6,78.03,448.09,Beauty,0.45,51.0,0.24,0.04,0,Low,1,0.2062089810053629,-0.0651180594043485,Mainstream Regulars
CUST101174,26,Female,Tier 2,78118,2.5,5,10,73.08,741.87,Electronics,0.3,61.1,0.31,0.14,0,Low,1,1.2263154202233786,0.0059778042376362,Mainstream Regulars
CUST101175,31,Male,Tier 1,40910,4.3,1,8,60.93,517.63,Electronics,0.22,72.2,0.32,0.04,0,Low,3,0.413591445964095,-1.770673720056702,Budget-Conscious / New
CUST101176,18,Male,Tier 3,29208,0.2,16,3,38.31,121.3,Home & Furniture,0.04,49.3,0.28,0.12,0,Medium,3,-2.691289438265576,-1.1602823384809016,Budget-Conscious / New
CUST101177,33,Male,Tier 1,71472,4.4,53,10,90.74,911.62,Electronics,0.21,46.1,0.04,0.35,0,Low,2,1.5078126432290082,0.4360754513592744,Champions (High-Value Loyal)
CUST101178,24,Male,Tier 2,37876,0.9,70,3,73.81,219.06,Electronics,0.7,59.7,0.32,0.22,3,Medium,3,-1.6791558012323766,-0.1383114720165798,Budget-Conscious / New
CUST101179,22,Male,Tier 2,40534,0.4,15,3,14.69,42.72,Home & Furniture,0.43,33.4,0.63,0.04,3,Medium,3,-3.286693462939859,-1.1732592410018756,Budget-Conscious / New
CUST101180,36,Male,Tier 2,52775,0.6,30,2,65.65,145.56,Fashion,0.4,38.1,0.4,0.07,0,Medium,3,-2.2790059253827546,0.5035150309078216,Budget-Conscious / New
CUST101181,50,Male,Tier 1,51418,1.2,24,5,36.81,174.71,Groceries,0.69,38.1,0.16,0.35,0,Medium,3,-2.099896007288453,-0.6355318707762813,Budget-Conscious / New
CUST101182,45,Female,Tier 3,41465,0.6,23,3,91.18,253.79,Beauty,0.47,56.2,0.71,0.16,1,Medium,3,-1.367232010963972,0.3859432440945052,Budget-Conscious / New
CUST101183,18,Male,Tier 1,75861,0.9,11,7,76.2,572.34,Fashion,0.19,65.1,0.24,0.14,0,Low,1,0.3402665689697067,0.4432216407025721,Mainstream Regulars
CUST101184,24,Male,Tier 2,32067,0.3,6,2,57.92,110.97,Electronics,0.28,76.4,0.41,0.11,0,Medium,3,-1.8718872030457363,-1.083504905800358,Budget-Conscious / New
CUST101185,45,Female,Tier 1,45238,0.8,9,3,57.17,189.36,Electronics,0.49,66.1,0.33,0.12,0,Medium,3,-1.566451027214122,-0.6626988376843677,Budget-Conscious / New
CUST101186,24,Female,Tier 1,54259,1.9,2,7,53.17,352.97,Electronics,0.4,81.1,0.3,0.53,1,Low,3,-0.0976981447893872,-1.3132693907559276,Budget-Conscious / New
CUST101187,32,Female,Tier 2,71975,1.3,9,10,66.15,701.58,Electronics,0.57,72.6,0.17,0.26,0,Low,1,1.0227285395806922,-0.3742148946904288,Mainstream Regulars
CUST101188,41,Female,Tier 1,68855,0.9,1,5,101.16,436.77,Electronics,0.59,48.2,0.16,0.29,1,Medium,1,-0.3120315479805243,1.3310562368851413,Mainstream Regulars
CUST101189,24,Female,Tier 1,57237,3.0,44,4,82.04,316.89,Fashion,0.15,55.1,0.15,0.13,1,Medium,1,-0.6514466121177186,0.2254196439111651,Mainstream Regulars
CUST101190,36,Female,Tier 1,71198,4.9,17,9,108.49,930.49,Fashion,0.2,73.4,0.16,0.05,1,Low,2,2.431711029591225,0.2289055792299373,Champions (High-Value Loyal)
CUST101191,20,Male,Tier 1,32577,3.1,162,6,47.98,315.23,Home & Furniture,0.25,54.2,0.23,0.06,0,Medium,0,-1.4771311541116918,-1.1451376499625174,At-Risk / Dormant
CUST101192,28,Male,Tier 2,66104,0.9,9,7,79.41,633.76,Beauty,0.41,57.4,0.26,0.13,0,Low,1,0.1538211253937426,0.4039735235471028,Mainstream Regulars
CUST101193,38,Male,Tier 3,63101,3.0,19,7,68.58,474.43,Home & Furniture,0.18,68.0,0.55,0.36,1,Low,1,0.2927998558700751,-0.5103940081361862,Mainstream Regulars
CUST101194,18,Male,Tier 1,55832,0.4,19,6,62.22,409.7,Groceries,0.15,48.9,0.53,0.2,0,Low,3,-1.0475889568732464,-0.0018771759819943,Budget-Conscious / New
